PlayerName,Position,Age,Season,LeftClub,JoinedClub,MarketValue,Fee,Loan_Index,Injury_Index,Performance_Index,Role_In_Prev_Club_Index,Delta_Club_Rank,Transfer_Success
pepe reina,Goalkeeper,41.0,24/25,villarreal,como,600000.0,0.0,0.0,0.0,19.16294174505252,5.263157894736842,1,0
brice samba,Goalkeeper,30.0,24/25,lens,rennes jugend,15000000.0,14000000.0,0.0,0.0,97.30608813742036,86.84210526315789,-1,1
pierluigi gollini,Goalkeeper,29.0,24/25,atalanta,roma,2500000.0,800000.0,0.3027,0.3473801889338731,31.3589239592044,18.421052631578945,0,1
sam johnstone,Goalkeeper,31.0,24/25,crystal palace,wolves,10000000.0,11900000.0,0.0,0.0,56.97475352100372,52.63157894736842,1,1
mathew ryan,Goalkeeper,32.0,24/25,roma,lens,2500000.0,800000.0,0.0,0.0,50.56156177825628,28.94736842105264,1,0
denis petric,Goalkeeper,36.0,24/25,nantes,lens,100000.0,0.0,0.0,0.0,54.812628683353154,43.42105263157895,1,0
david raya,Goalkeeper,28.0,24/25,brentford,arsenal,35000000.0,31900000.0,0.1364,0.0,77.97141317631898,84.21052631578947,-2,1
rui patricio,Goalkeeper,36.0,24/25,roma,atalanta,1000000.0,0.0,0.0,0.0,57.36223926466007,60.526315789473685,0,0
josep martinez,Goalkeeper,26.0,24/25,genoa,inter,8000000.0,14000000.0,0.0,0.0,72.93072840339292,94.73684210526316,-4,1
remy descamps,Goalkeeper,28.0,24/25,nantes,lyon,1500000.0,0.0,0.0,0.0,40.57057836513314,15.789473684210526,-2,1
daley blind,Centre-Back,32.0,23/24,bayern munich,girona,3000000.0,0.0,0.0,0.0,100.0,23.84587922,-4,1
jose luis palomino,Centre-Back,33.0,24/25,atalanta,cagliari,700000.0,0.0,0.0,0.0,91.86643607,1.073792327,-2,0
taylor harwood-bellis,Centre-Back,21.0,24/25,man city,southampton,22000000.0,23000000.0,0.0,0.0,84.25370642,89.56416664,-3,1
josko gvardiol,Centre-Back,21.0,23/24,leipzig,man city,75000000.0,90000000.0,0.735423333,0.0,81.47018796,60.16807184,0,1
thiago silva,Centre-Back,34.0,20/21,paris sg,chelsea,4800000.0,0.0,0.0,0.0,80.51546734,41.64721391,0,1
dayot upamecano,Centre-Back,21.0,21/22,leipzig,bayern munich,60000000.0,42500000.0,0.0,0.0,79.59132482,61.1018043,0,1
mats hummels,Centre-Back,29.0,19/20,bayern munich,dortmund,35000000.0,30500000.0,0.0,0.0,79.07294421,44.24518716,0,1
eric dier,Centre-Back,29.0,24/25,tottenham,bayern munich,12000000.0,0.0,0.1591,0.239299574,78.99945449,36.54738692,1,1
niklas sule,Centre-Back,25.0,22/23,bayern munich,dortmund,35000000.0,0.0,0.0,0.0,77.75314976,53.41498915,0,1
sergio ramos,Centre-Back,36.0,23/24,paris sg,sevilla fc,4500000.0,0.0,0.0,0.0,76.40640601,70.7110098,-1,1
sergio ramos,Centre-Back,34.0,21/22,real madrid,paris sg,10000000.0,0.0,0.0,0.0,76.2995412,30.59896191,0,1
manuel akanji,Centre-Back,26.0,22/23,dortmund,man city,30000000.0,20000000.0,0.0,0.0,74.07919673,56.58144069,0,1
luca marrone,Centre-Back,29.0,20/21,hellas verona,crotone,750000.0,1000000.0,0.3198,0.10171607,71.81232014,66.67399006,-1,0
ben gibson,Centre-Back,27.0,21/22,burnley,norwich,7000000.0,9300000.0,0.0,0.0,71.47457947,59.07230934,-1,1
benjamin pavard,Centre-Back,26.0,23/24,bayern munich,inter,40000000.0,31400000.0,0.0,0.0,70.96019871,63.59267295,0,1
matthijs de ligt,Centre-Back,23.0,24/25,bayern munich,man utd,65000000.0,45000000.0,0.0,0.0,68.5959419,40.35921237,0,1
min-jae kim,Centre-Back,26.0,23/24,napoli,bayern munich,60000000.0,50000000.0,0.735423333,0.0,68.43138989,77.70027188,0,1
tanguy nianzou,Centre-Back,19.0,22/23,bayern munich,sevilla fc,9000000.0,16000000.0,0.0,0.0,67.96309999,23.88981957,-1,0
duje caleta-car,Centre-Back,24.0,22/23,marseille,southampton,16000000.0,8000000.0,1.830573333,0.0,67.72731144,53.98346744,-3,1
nayef aguerd,Centre-Back,25.0,22/23,rennes jugend,west ham,12000000.0,35000000.0,0.0,0.0,65.98902255,68.79960454,-1,1
jean-clair todibo,Centre-Back,20.0,21/22,barcelona,nice,12000000.0,16500000.0,0.3306,0.737432385,65.70592867,31.30750007,-2,1
jordan beyer,Centre-Back,22.0,23/24,mönchengladbach,burnley,16000000.0,15000000.0,0.0,0.0,64.56241384,64.89165957,-1,1
david luiz,Centre-Back,31.0,19/20,chelsea,arsenal,20000000.0,8700000.0,0.0,0.0,63.80129441,81.37203746,0,0
nikola maksimovic,Centre-Back,28.0,21/22,napoli,genoa,10000000.0,0.0,0.3726,0.337094737,63.44216347,32.0380084,-3,0
malang sarr,Centre-Back,20.0,20/21,nice,chelsea,16000000.0,0.0,0.0,0.0,63.32092744,37.72828385,2,0
waldemar anton,Centre-Back,27.0,24/25,stuttgart,dortmund,20000000.0,22500000.0,0.0,0.0,63.08965883,73.19089336,2,1
kurt zouma,Centre-Back,25.0,21/22,chelsea,west ham,32000000.0,35000000.0,0.2403,0.090894737,62.41295389,51.12734463,-2,0
dean huijsen,Centre-Back,18.0,24/25,juventus,bournemouth,10000000.0,19630000.0,0.0341,0.153668421,61.68456767,19.48754566,-3,1
anthony rouault,Centre-Back,22.0,24/25,toulouse,stuttgart,7000000.0,3000000.0,0.2045,0.271468421,61.30332053,35.39944525,1,0
andreas christensen,Centre-Back,25.0,22/23,chelsea,barcelona,35000000.0,0.0,0.0,0.0,61.27803165,38.20064263,0,1
diego carlos,Centre-Back,28.0,22/23,sevilla fc,aston villa,40000000.0,31000000.0,0.0,0.0,59.37556754,75.32749293,-1,0
leo stigard,Centre-Back,24.0,24/25,napoli,rennes jugend,8000000.0,7000000.0,1.830573333,0.0,59.26134512,47.12328015,-1,1
hiroki ito,Centre-Back,24.0,24/25,stuttgart,bayern munich,30000000.0,23500000.0,0.3653,0.281304993,58.87683427,56.22717161,2,1
christophe herelle,Centre-Back,26.0,20/21,nice,brest,5500000.0,4000000.0,0.0,0.0,58.54180137,28.35525774,-1,1
abdou diallo,Centre-Back,22.0,19/20,dortmund,paris sg,35000000.0,32000000.0,0.0,0.0,58.07572265,60.50037075,0,0
wesley fofana,Centre-Back,20.0,22/23,leicester,chelsea,40000000.0,80400000.0,0.0,0.0,57.49763154,12.56144783,2,0
danilo,Centre-Back,27.0,19/20,man city,juventus,20000000.0,37000000.0,0.0,0.0,57.46866213,19.69076978,0,1
antonio rudiger,Centre-Back,28.0,22/23,chelsea,real madrid,40000000.0,0.0,0.0,0.0,56.9170527,76.27221047,0,1
david alaba,Centre-Back,28.0,21/22,bayern munich,real madrid,55000000.0,0.0,0.0,0.0,55.9462258,69.1648587,0,1
rob holding,Centre-Back,26.0,23/24,arsenal,crystal palace,8000000.0,1200000.0,0.0,0.0,55.82358909,20.07799412,-2,1
kevin vogt,Centre-Back,30.0,23/24,hoffenheim,union berlin,2500000.0,400000.0,0.3953,0.565113423,55.72168492,45.43706918,-2,0
lucas hernandez,Full-Back,26.0,23/24,bayern munich,paris sg,45000000.0,45000000.0,0.0,0.0,55.20009895,10.55392305,0,1
tosin adarabioyo,Centre-Back,25.0,24/25,fulham,chelsea,20000000.0,0.0,0.0,0.0,55.19187228,41.04578035,3,1
milan skriniar,Centre-Back,27.0,23/24,inter,paris sg,50000000.0,0.0,0.0,0.0,55.03892396,44.24518716,0,0
matija nastasic,Centre-Back,28.0,22/23,fiorentina,rcd mallorca,1500000.0,0.0,0.0,0.0,55.00043916,4.745557905,-1,0
loic bade,Centre-Back,20.0,21/22,lens,rennes jugend,12000000.0,17000000.0,0.0,0.0,54.87416299,67.14634883,3,1
raul albiol,Centre-Back,32.0,19/20,napoli,villarreal,5000000.0,4000000.0,0.0,0.0,54.50403432,42.22667729,-1,1
benoit badiashile,Centre-Back,20.0,22/23,monaco,chelsea,40000000.0,38000000.0,0.0,0.0,54.36165847,48.64746107,1,0
dominique heintz,Centre-Back,26.0,21/22,freiburg,union berlin,3000000.0,150000.0,0.0,0.0,54.05950153,38.93115096,-2,0
ibrahima konate,Centre-Back,21.0,21/22,leipzig,liverpool,35000000.0,40000000.0,0.0,0.0,53.79430574,21.73124983,0,1
thilo kehrer,Centre-Back,26.0,24/25,west ham,monaco,10000000.0,11000000.0,0.1875,0.029168421,53.36937776,36.19311784,1,1
oleksandr zinchenko,Full-Back,24.0,22/23,man city,arsenal,25000000.0,35000000.0,0.0,0.0,52.95458071,27.52862988,0,0
tiago djalo,Centre-Back,22.0,23/24,lille,juventus,15000000.0,5100000.0,0.0,0.0,52.86767742,52.20113696,1,1
shane duffy,Centre-Back,29.0,22/23,brighton,fulham,2500000.0,2125000.0,0.0,0.0,52.47752949,36.30022245,-1,0
joachim andersen,Centre-Back,24.0,21/22,lyon,crystal palace,22000000.0,17500000.0,0.2898,0.278242105,52.4412517,74.85513416,-2,1
castello lukeba,Centre-Back,19.0,23/24,lyon,leipzig,25000000.0,30000000.0,0.0,0.0,52.33328332,75.68176201,0,1
arthur theate,Centre-Back,23.0,24/25,rennes jugend,frankfurt,20000000.0,13000000.0,0.0,0.0,51.92761199,59.43756351,-1,1
joachim andersen,Centre-Back,22.0,19/20,sampdoria,lyon,25000000.0,24000000.0,0.0,0.0,51.76417265,71.88092165,2,0
el chadaille bitshiabu,Centre-Back,17.0,23/24,paris sg,leipzig,7000000.0,15000000.0,0.0,0.0,51.7373358,19.12229149,0,1
pablo mari,Centre-Back,29.0,24/25,monza,fiorentina,3500000.0,1800000.0,0.1591,0.222954472,51.13605368,70.84008459,2,0
laurent koscielny,Centre-Back,32.0,19/20,arsenal,g. bordeaux,8000000.0,5000000.0,0.0,0.0,50.7666632,33.69126411,-2,1
jules kounde,Full-Back,22.0,22/23,sevilla fc,barcelona,60000000.0,50000000.0,0.0,0.0,50.66351042,69.99148656,1,1
aissa mandi,Centre-Back,31.0,24/25,villarreal,lille,1800000.0,0.0,0.0,0.0,50.55056851,29.66522945,0,0
harry maguire,Centre-Back,25.0,19/20,leicester,man utd,50000000.0,87000000.0,0.0,0.0,50.4984896,66.91016944,2,1
leonardo bonucci,Centre-Back,35.0,23/24,juventus,union berlin,1500000.0,0.0,0.0,0.0,50.29326594,26.59489743,-4,0
luiz felipe,Centre-Back,24.0,22/23,lazio,real betis,16000000.0,0.0,0.0,0.0,49.600587,65.61118282,-1,0
konstantinos mavropanos,Centre-Back,24.0,23/24,stuttgart,west ham,15000000.0,20000000.0,0.1023,0.156568122,49.16425156,59.31947381,0,1
willian pacho,Centre-Back,21.0,24/25,frankfurt,paris sg,35000000.0,40000000.0,0.0,0.0,49.06918264,74.2537006,2,1
pau torres,Centre-Back,25.0,23/24,villarreal,aston villa,45000000.0,33000000.0,0.3425,0.0,48.96873604,76.50838986,-1,1
alessio romagnoli,Centre-Back,26.0,22/23,ac milan,lazio,17000000.0,0.0,0.0,0.0,48.60546587,37.13783539,-1,1
pablo mari,Centre-Back,28.0,23/24,arsenal,monza,5000000.0,6200000.0,0.4632,0.264892426,48.60463888,64.30121111,-4,0
marcal,Full-Back,31.0,20/21,lyon,wolves,2400000.0,2000000.0,0.0,0.0,48.3177713,19.92694917,-3,0
robin le normand,Centre-Back,26.0,24/25,real sociedad,atlético,40000000.0,34500000.0,0.0,0.0,47.87294906,62.8731497,2,1
shkodran mustafi,Centre-Back,27.0,20/21,arsenal,fc schalke 04,12000000.0,0.0,0.0,0.0,47.74667495,29.65424436,-2,0
sven botman,Centre-Back,21.0,22/23,lille,newcastle,30000000.0,37000000.0,0.0,0.0,47.34145298,55.27146898,-1,1
giorgio altare,Centre-Back,24.0,24/25,cagliari,venezia,2000000.0,1500000.0,0.3523,0.0,47.05137193,63.73273282,-1,0
luca marrone,Centre-Back,28.0,19/20,juventus,hellas verona,800000.0,450000.0,0.6269,0.197448842,46.90524318,49.10883476,-3,0
thilo kehrer,Centre-Back,24.0,22/23,paris sg,west ham,22000000.0,12000000.0,0.0,0.0,46.85363269,47.97187818,-2,0
diego llorente,Centre-Back,25.0,20/21,real sociedad,leeds united,20000000.0,20000000.0,0.0,0.0,46.61838714,61.1018043,-2,0
aissa mandi,Centre-Back,28.0,21/22,real betis,villarreal,8000000.0,0.0,0.0,0.0,46.57202221,60.73655013,1,1
nayef aguerd,Centre-Back,23.0,20/21,dijon,rennes jugend,4000000.0,4000000.0,0.0,0.0,46.45498562,21.58020487,3,1
gabriel magalhaes,Centre-Back,21.0,20/21,lille,arsenal,20000000.0,26000000.0,0.3198,0.074047368,46.15285985,51.95397248,1,1
andrea ranocchia,Centre-Back,33.0,22/23,inter,monza,800000.0,0.0,0.0,0.0,45.74440489,7.590695631,-4,0
raphael varane,Centre-Back,27.0,21/22,real madrid,man utd,70000000.0,40000000.0,0.0,0.0,45.67240449,68.56342515,0,0
logan costa,Centre-Back,22.0,24/25,toulouse,villarreal,12000000.0,18000000.0,0.0,0.0,45.42776109,67.6187076,2,1
konstantinos mavropanos,Centre-Back,23.0,22/23,arsenal,stuttgart,15000000.0,3200000.0,0.3498,0.307466467,45.21201789,68.44533546,-2,0
lyanco,Centre-Back,23.0,21/22,torino,southampton,5000000.0,7500000.0,0.3157,0.325672415,45.04398551,49.10883476,-1,1
danilo d'ambrosio,Centre-Back,33.0,23/24,inter,monza,1500000.0,0.0,0.0,0.0,45.02128425,23.39549062,-4,0
mateo musacchio,Centre-Back,28.0,20/21,ac milan,lazio,4500000.0,0.0,0.0,0.0,44.96286069,36.65449153,-1,1
matthias ginter,Centre-Back,27.0,22/23,mönchengladbach,freiburg,18000000.0,0.0,0.0,0.0,44.86127643,60.26419136,0,0
leny yoro,Centre-Back,17.0,24/25,lille,man utd,50000000.0,62000000.0,0.0,0.0,44.61965617,69.1648587,1,1
joachim andersen,Centre-Back,27.0,24/25,crystal palace,fulham,35000000.0,29500000.0,0.0,0.0,44.32885097,85.99950567,-1,1
riccardo calafiori,Full-Back,21.0,24/25,bologna,arsenal,45000000.0,45000000.0,0.0,0.0,43.98088239,62.52986571,2,1
emre can,Centre-Back,25.0,20/21,juventus,dortmund,24000000.0,25000000.0,0.1136,0.291527984,43.70084648,22.77208689,0,1
sinaly diomande,Centre-Back,23.0,24/25,lyon,aj auxerre,4000000.0,0.0,0.735423333,0.0,43.67181166,19.561695,-4,0
kieran trippier,Full-Back,27.0,19/20,tottenham,atlético,35000000.0,22000000.0,0.0,0.0,43.57366988,58.0095021,1,0
roger ibanez,Centre-Back,22.0,21/22,atalanta,roma,25000000.0,11800000.0,0.0,0.0,43.43050862,63.12031417,1,1
kalidou koulibaly,Centre-Back,30.0,22/23,napoli,chelsea,35000000.0,41900000.0,0.0,0.0,43.21930945,59.66275781,0,0
chris richards,Centre-Back,21.0,22/23,bayern munich,crystal palace,7500000.0,12000000.0,0.2289,0.406960979,43.0208907,36.91264109,-2,1
marc oliver kempf,Centre-Back,26.0,21/22,stuttgart,hertha bsc,7000000.0,500000.0,0.0,0.0,42.89085798,69.87339686,0,1
reece oxford,Centre-Back,19.0,19/20,west ham,augsburg,4000000.0,2000000.0,0.483,0.309669584,42.50125018,12.10007415,0,1
matthijs de ligt,Centre-Back,21.0,22/23,juventus,bayern munich,70000000.0,67000000.0,0.0,0.0,42.49041978,67.97297668,0,1
cristian romero,Centre-Back,23.0,22/23,atalanta,tottenham,48000000.0,52000000.0,0.1579,0.373440555,42.3905483,46.38178672,0,1
tyrone mings,Centre-Back,25.0,19/20,bournemouth,aston villa,5000000.0,22300000.0,0.2386,0.2142,42.10398514,30.8351413,1,1
jannik vestergaard,Centre-Back,27.0,21/22,southampton,leicester,18000000.0,17600000.0,0.0,0.0,42.09094728,65.48210804,1,1
nathan collins,Centre-Back,21.0,23/24,wolves,brentford,22000000.0,26850000.0,0.0,0.0,41.96897151,50.79504573,-1,1
oscar mingueza,Full-Back,22.0,22/23,barcelona,celta vigo,6000000.0,0.0,0.0,0.0,41.8124776,30.28863318,-2,1
felix passlack,Full-Back,24.0,23/24,dortmund,vfl bochum,1500000.0,0.0,0.0,0.0,41.77258038,0.35426908,-4,0
marin pongracic,Centre-Back,25.0,24/25,lecce,fiorentina,7000000.0,15000000.0,0.0,0.0,41.64463359,81.13585807,2,1
omer toprak,Centre-Back,30.0,20/21,dortmund,werder bremen,3500000.0,4000000.0,0.418,0.753800853,41.54310312,17.19990113,-2,0
diego godin,Centre-Back,33.0,20/21,inter,cagliari,5000000.0,0.0,0.0,0.0,41.33091445,44.73951611,-3,1
filippo romagna,Centre-Back,22.0,20/21,cagliari,sassuolo,4500000.0,4000000.0,0.2045,0.741868421,41.19811636,36.77258122,1,1
leo stigard,Centre-Back,22.0,22/23,brighton,napoli,5000000.0,5500000.0,0.0,0.0,41.19368951,25.853404,2,1
maximilian kilman,Centre-Back,27.0,24/25,wolves,west ham,32000000.0,47500000.0,0.0,0.0,41.19233658,86.11759536,1,1
guillermo maripan,Centre-Back,29.0,24/25,monaco,torino,10000000.0,4600000.0,0.0,0.0,41.15031359,46.51086151,-1,0
nikola milenkovic,Centre-Back,25.0,24/25,fiorentina,nott'm forest,15000000.0,12300000.0,0.0,0.0,41.10526956,69.42300827,-2,1
ian maatsen,Full-Back,21.0,24/25,chelsea,aston villa,40000000.0,44500000.0,0.0682,0.073752632,41.06758882,31.55466454,-2,1
francesco acerbi,Centre-Back,34.0,23/24,lazio,inter,4000000.0,4000000.0,0.2159,0.115450877,40.99696175,64.66646527,1,1
emerson royal,Full-Back,25.0,24/25,tottenham,ac milan,18000000.0,15000000.0,0.0,0.0,40.82914655,37.40697004,1,0
maxence lacroix,Centre-Back,23.0,24/25,wolfsburg,crystal palace,20000000.0,18000000.0,0.0,0.0,40.70385911,60.26419136,0,1
flavius daniliuc,Centre-Back,20.0,22/23,nice,salernitana,8000000.0,5800000.0,0.0,0.0,40.24665307,41.56207948,-2,1
robin knoche,Centre-Back,27.0,20/21,wolfsburg,union berlin,6500000.0,0.0,0.0,0.0,39.72711253,41.88339329,-2,1
gianluca mancini,Centre-Back,23.0,20/21,atalanta,roma,22000000.0,24000000.0,0.2873,0.059921053,39.4884158,69.99148656,1,1
fikayo tomori,Centre-Back,22.0,21/22,chelsea,ac milan,28000000.0,35300000.0,0.0,0.0,39.35813344,37.24493999,0,1
nico schlotterbeck,Centre-Back,21.0,22/23,freiburg,dortmund,33000000.0,20000000.0,0.3669,0.249749123,39.35334873,70.58193502,2,1
evan ndicka,Centre-Back,23.0,23/24,frankfurt,roma,28000000.0,0.0,0.0,0.0,39.00231295,67.01727405,2,1
marcos alonso,Centre-Back,32.0,24/25,barcelona,celta vigo,2000000.0,0.0,0.0,0.0,38.97053511,5.217916678,-2,1
florian lejeune,Centre-Back,31.0,23/24,alavés,rayo vallecano,4000000.0,2500000.0,0.3068,0.096273684,38.62652512,66.55590037,0,0
robin koch,Centre-Back,23.0,20/21,freiburg,leeds united,17000000.0,13000000.0,0.0,0.0,38.61508767,69.63721748,-2,1
stefan posch,Centre-Back,25.0,23/24,hoffenheim,bologna,14000000.0,5000000.0,0.3726,0.030778947,38.61253054,66.31972098,0,0
leonardo balerdi,Centre-Back,21.0,21/22,dortmund,marseille,8000000.0,11000000.0,0.2646,0.0,38.56149247,42.47384176,0,1
martin erlic,Centre-Back,23.0,21/22,spezia,sassuolo,3000000.0,3000000.0,0.0,0.0,38.5157073,51.75074836,2,0
miguel gutierrez,Full-Back,20.0,22/23,real madrid,girona,6000000.0,11000000.0,0.0,0.0,38.25011069,2.952242331,-4,1
santiago bueno,Centre-Back,23.0,23/24,girona,wolves,8000000.0,12000000.0,0.0,0.0,38.07182744,75.91794139,1,1
javier manquillo,Full-Back,28.0,23/24,newcastle,celta vigo,2000000.0,0.0,0.0,0.0,37.99705331,1.19188202,0,0
cristian zapata,Centre-Back,32.0,19/20,ac milan,genoa,2000000.0,0.0,0.735423333,0.0,37.87046578,24.90868646,-3,0
patrick burner,Full-Back,23.0,20/21,nice,nîmes,3200000.0,1500000.0,0.0,0.0,37.72893691,38.5658968,-2,0
neco williams,Full-Back,20.0,22/23,liverpool,nott'm forest,8000000.0,20000000.0,0.0,0.0,37.72751837,28.22618296,-4,0
axel disasi,Centre-Back,24.0,23/24,monaco,chelsea,30000000.0,45000000.0,0.0,0.0,37.38404412,84.93669843,1,0
biagio meccariello,Centre-Back,27.0,19/20,brescia,lecce,600000.0,100000.0,0.0,0.0,37.11942558,72.71853459,0,0
duje caleta-car,Centre-Back,26.0,24/25,southampton,lyon,7000000.0,3590000.0,0.0,0.0,37.11357466,50.65498586,3,1
noussair mazraoui,Full-Back,25.0,24/25,bayern munich,man utd,30000000.0,15000000.0,0.0,0.0,36.90403696,34.30368275,0,1
micky van de ven,Centre-Back,21.0,23/24,wolfsburg,tottenham,30000000.0,40000000.0,0.0,0.0,36.84992728,74.2537006,1,1
inigo martinez,Centre-Back,31.0,23/24,bilbao athletic,barcelona,10000000.0,0.0,0.0,0.0,36.51338373,31.42558976,2,1
armando izzo,Centre-Back,30.0,23/24,torino,monza,3000000.0,3000000.0,0.4205,0.30214386,36.5021831,64.06503172,-2,0
hamari traore,Full-Back,30.0,23/24,rennes jugend,real sociedad,10000000.0,0.0,0.0,0.0,36.38947103,66.08354159,-1,1
martin caceres,Centre-Back,31.0,19/20,lazio,fiorentina,1500000.0,0.0,0.1818,0.368145029,36.24001995,23.72778953,-1,0
melvin bard,Full-Back,19.0,21/22,lyon,nice,5000000.0,3000000.0,0.0,0.0,36.02465114,18.30664872,-2,0
simon kjaer,Centre-Back,30.0,20/21,sevilla fc,ac milan,7000000.0,3680000.0,1.500401389,1.447937718,35.72732154,39.86488342,1,1
jake o'brien,Full-Back,22.0,24/25,lyon,everton,12000000.0,19500000.0,0.0,0.0,35.58054362,59.19039903,-2,0
unai nunez,Centre-Back,26.0,24/25,bilbao athletic,celta vigo,7000000.0,7000000.0,0.0,0.0,35.471714,73.20187845,0,1
karim rekik,Centre-Back,24.0,20/21,hertha bsc,sevilla fc,8500000.0,2000000.0,0.0,0.0,35.25669633,29.1709005,1,1
alessandro florenzi,Full-Back,30.0,22/23,roma,ac milan,5500000.0,3150000.0,0.0,0.0,35.07325198,39.67264439,0,1
joao cancelo,Full-Back,24.0,19/20,juventus,man city,55000000.0,65000000.0,0.0,0.0,34.75840103,51.61068849,0,1
denys bain,Centre-Back,29.0,22/23,brest,aj auxerre,1000000.0,0.0,0.0,0.0,34.7206977,0.697553072,-1,0
kenny tete,Full-Back,23.0,20/21,lyon,fulham,5500000.0,3200000.0,0.0,0.0,34.70805491,31.45854503,-3,1
loic bade,Centre-Back,22.0,23/24,rennes jugend,sevilla fc,12000000.0,12000000.0,0.0,0.0,34.63658331,39.98297311,0,1
lewis hall,Full-Back,18.0,24/25,chelsea,newcastle,18000000.0,33000000.0,0.0,0.0,34.63025355,27.67967484,-2,1
malo gusto,Full-Back,18.0,22/23,lyon,chelsea,15000000.0,30000000.0,0.0,0.0,34.55816494,56.38920166,0,1
adam masina,Centre-Back,29.0,24/25,udinese,torino,1500000.0,1000000.0,0.2841,0.417776236,34.41785621,34.07848845,0,0
marius wolf,Full-Back,28.0,24/25,dortmund,augsburg,3000000.0,0.0,0.3612,0.255180702,34.33509671,37.52505973,-2,1
willy boly,Centre-Back,30.0,22/23,wolves,nott'm forest,6000000.0,2600000.0,0.0,0.0,34.22997557,19.67978469,-1,1
achraf hakimi,Full-Back,20.0,20/21,real madrid,inter,54000000.0,43000000.0,0.0568,0.152492982,34.17982411,70.94718919,0,1
nathan ferguson,Centre-Back,18.0,20/21,west brom,crystal palace,4000000.0,0.0,0.0,0.0,33.98106468,43.89091808,1,0
kamil glik,Centre-Back,31.0,20/21,monaco,benevento,3500000.0,3000000.0,0.0,0.0,33.94037646,50.52591108,-3,0
chris smalling,Centre-Back,29.0,20/21,man utd,roma,20000000.0,15000000.0,0.0,0.0,33.91903896,65.36401835,0,1
julien le cardinal,Centre-Back,25.0,24/25,lens,brest,1500000.0,1700000.0,0.0,0.0,33.595227,19.60563535,1,0
tanguy nianzou,Centre-Back,17.0,20/21,paris sg,bayern munich,11000000.0,0.0,0.735423333,0.0,33.58676507,43.49820119,0,0
christopher wooh,Centre-Back,19.0,22/23,lens,rennes jugend,3000000.0,9000000.0,0.0,0.0,33.41230499,26.45483756,3,1
raphael guerreiro,Full-Back,28.0,23/24,dortmund,bayern munich,20000000.0,0.0,0.0,0.0,33.32909946,58.12759179,0,1
ruben aguilar,Full-Back,29.0,23/24,monaco,lens,7000000.0,3500000.0,0.0,0.0,33.12354074,35.14129569,-3,0
saul coco,Centre-Back,24.0,24/25,ud las palmas,torino,8000000.0,8230000.0,0.0,0.0,33.01890734,61.82132755,2,1
rogerio,Full-Back,24.0,23/24,sassuolo,wolfsburg,5500000.0,5500000.0,0.0568,0.0,32.98443392,78.18361574,0,1
maya yoshida,Centre-Back,32.0,22/23,sampdoria,fc schalke 04,1500000.0,0.0,0.0,0.0,32.85964574,50.91313542,0,0
jean-charles castelletto,Centre-Back,24.0,20/21,brest,nantes,2400000.0,0.0,0.0,0.0,32.80817944,46.26369703,1,0
lorenzo tonelli,Centre-Back,29.0,20/21,napoli,sampdoria,2400000.0,2000000.0,0.3198,0.456201704,32.80041688,15.88992942,-2,0
ben chilwell,Full-Back,22.0,20/21,leicester,chelsea,40000000.0,50200000.0,0.0,0.0,32.76276319,59.30848873,2,1
dominik kohr,Centre-Back,25.0,19/20,leverkusen,frankfurt,4000000.0,8500000.0,0.735423333,0.0,32.65615699,47.76181165,-2,1
mergim vojvoda,Full-Back,28.0,24/25,torino,como,3000000.0,2000000.0,0.0,0.0,32.64631184,47.3924148,-2,0
mateu morey,Full-Back,23.0,24/25,dortmund,rcd mallorca,800000.0,0.0,0.0,0.0,32.5611603,0.944717546,-3,0
moussa niakhate,Centre-Back,26.0,22/23,mainz,nott'm forest,18000000.0,13800000.0,0.0,0.0,32.45427807,65.36401835,-2,1
ferland mendy,Full-Back,23.0,19/20,lyon,real madrid,30000000.0,48000000.0,0.0,0.0,32.45348824,64.89165957,0,1
aleksandar kolarov,Full-Back,33.0,20/21,roma,inter,5000000.0,1500000.0,0.0,0.0,32.40998733,69.99148656,0,1
julian jeanvier,Centre-Back,29.0,22/23,brentford,aj auxerre,900000.0,0.0,2.006427778,2.811703619,32.39851228,42.24750318,0,0
ashley young,Full-Back,33.0,19/20,man utd,inter,4000000.0,1700000.0,0.0,0.0,32.33222096,65.36401835,0,1
oscar duarte,Centre-Back,29.0,19/20,espanyol,levante,1000000.0,0.0,0.0,0.0,32.32537074,17.68324499,-1,0
jonathan clauss,Full-Back,30.0,24/25,marseille,nice,12000000.0,5000000.0,0.0,0.0,32.1214738,55.29343916,-2,0
takehiro tomiyasu,Centre-Back,21.0,21/22,bologna,arsenal,20000000.0,18600000.0,0.0,0.0,31.94975102,68.56342515,2,1
omar richards,Full-Back,23.0,22/23,bayern munich,nott'm forest,7000000.0,8500000.0,0.0,0.0,31.93002853,16.04097438,-4,1
gary cahill,Centre-Back,33.0,19/20,chelsea,crystal palace,8000000.0,0.0,0.735423333,0.0,31.79157586,45.35627097,-2,1
diego carlos,Centre-Back,25.0,19/20,nantes,sevilla fc,13000000.0,15000000.0,0.0,0.0,31.76997402,78.99925851,1,1
jawad el yamiq,Centre-Back,27.0,20/21,genoa,real valladolid,800000.0,250000.0,0.0,0.0,31.71625798,53.29103242,-1,1
caleb okoli,Centre-Back,22.0,24/25,atalanta,leicester,8000000.0,14000000.0,0.0,0.0,31.68122662,74.73704446,-1,1
